Node1,Node2
258,earth
earth,day
day,drive
drive,around
around,one
one,saturn
saturn,ring
ring,speed
speed,75
75,mph
family,hypothesis
hypothesis,snow
snow,metal
metal,rain
rain,acid
acid,venus
family,hypothesis
hypothesis,sputnik
sputnik,first
first,artificial
artificial,satellite
satellite,space
family,hypothesis
hypothesis,neptune
neptune,radiates
radiates,heat
heat,get
get,sun
family,hypothesis
hypothesis,saturn
saturn,le
le,dense
dense,water
family,hypothesis
hypothesis,sound
sound,actually
actually,travel
travel,space
family,hypothesis
hypothesis,day
day,mar
mar,length
length,earth
family,hypothesis
hypothesis,single
single,day
day,venus
venus,take
take,243
243,earth
earth,day
family,hypothesis
hypothesis,moon
moon,crater
crater,might
might,coldest
coldest,place
place,solar
solar,system
family,hypothesis
hypothesis,year
year,asteroid
asteroid,size
size,car
car,enters
enters,earth
earth,atmosphere
family,hypothesis
hypothesis,rain
rain,diamond
diamond,jupiter
jupiter,saturn
family,hypothesis
hypothesis,astronaut
astronaut,grow
grow,much
much,two
two,inch
inch,space
family,hypothesis
hypothesis,world
world,championship
championship,throwing
throwing,mobile
mobile,phone
family,hypothesis
hypothesis,season
season,reindeer
reindeer,eye
eye,change
change,color
family,hypothesis
hypothesis,take
take,restaurant
restaurant,found
found,remains
remains,pompeii
family,hypothesis
hypothesis,scottish
scottish,first
first,people
people,fry
fry,chicken
family,hypothesis
hypothesis,antarctica
antarctica,continent
continent,without
without,reptile
reptile,snake
family,hypothesis
hypothesis,snail
snail,sleep
sleep,three
three,year
family,hypothesis
hypothesis,sneezing
sneezing,traveling
traveling,60
60,mph
mph,make
make,close
close,eye
eye,50
50,foot
family,hypothesis
hypothesis,australia
australia,bright
bright,pink
pink,lake
family,hypothesis
hypothesis,heart
heart,beat
beat,100
100,000
000,time
time,day
family,hypothesis
hypothesis,birth
birth,baby
baby,panda
panda,smaller
smaller,mouse
family,hypothesis
hypothesis,eiffel
eiffel,tower
tower,lean
lean,away
away,sun
family,hypothesis
hypothesis,tallest
tallest,tower
tower,cupcake
cupcake,ever
ever,made
made,35
35,foot
family,hypothesis
hypothesis,24
24,time
time,zone
zone,around
around,world
family,hypothesis
hypothesis,red
red,billed
billed,quelea
quelea,common
common,bird
bird,earth
family,hypothesis
hypothesis,sense
sense,smell
smell,taste
taste,decrease
decrease,20
20,50
50,airplane
airplane,flight
family,hypothesis
hypothesis,one
one,fourth
fourth,sahara
sahara,desert
desert,sandy
family,hypothesis
hypothesis,eiffel
eiffel,tower
tower,get
get,taller
taller,summer
family,hypothesis
hypothesis,wild
wild,boar
boar,wash
wash,food
family,hypothesis
hypothesis,french
french,scrabble
scrabble,world
world,champion
champion,winner
winner,speak
speak,french
family,hypothesis
hypothesis,physically
physically,impossible
impossible,human
human,keep
keep,eye
eye,open
open,sneezing
family,hypothesis
hypothesis,fewer
fewer,star
star,sky
sky,tree
tree,earth
family,hypothesis
hypothesis,human
human,likely
likely,weird
weird,scary
scary,dream
dream,sleeping
sleeping,stomach
family,hypothesis
hypothesis,sound
sound,knuckle
knuckle,cracking
cracking,actually
actually,gas
gas,released
released,pressure
pressure,put
family,hypothesis
hypothesis,pineapple
pineapple,named
named,pinecone
family,hypothesis
hypothesis,largest
largest,recorded
recorded,snowflake
snowflake,15
15,inch
inch,wide
family,hypothesis
hypothesis,bottled
bottled,water
water,expiration
expiration,date
family,hypothesis
hypothesis,losing
losing,weight
weight,alters
alters,brain
brain,activity
family,hypothesis
hypothesis,snake
snake,predict
predict,earthquake
family,hypothesis
hypothesis,banana
banana,get
get,curved
curved,shape
shape,growing
growing,towards
towards,sun
family,hypothesis
hypothesis,sloth
sloth,hold
hold,breath
breath,longer
longer,dolphin
family,hypothesis
hypothesis,baby
baby,spider
spider,called
called,spiderlings
family,hypothesis
hypothesis,violin
violin,bow
bow,made
made,horsehair
family,hypothesis
hypothesis,largest
largest,prime
prime,number
number,17
17,425
425,170
170,digit
family,hypothesis
hypothesis,12
12,plant
plant,5
5,animal
animal,make
make,75
75,diet
diet,around
around,world
family,hypothesis
hypothesis,applying
applying,equal
equal,amount
amount,pressure
pressure,total
total,surface
surface,area
area,egg
egg,prevent
prevent,breaking
family,hypothesis
hypothesis,earth
earth,hold
hold,11
11,quintillion
quintillion,pound
pound,air
family,hypothesis
hypothesis,largest
largest,living
living,thing
thing,earth
earth,tree
family,hypothesis
hypothesis,366
366,dimple
dimple,regulation
regulation,golf
golf,ball
family,hypothesis
hypothesis,longest
longest,recorded
recorded,tennis
tennis,match
match,lasted
lasted,11
11,hour
colleague,point
point,view
view,fly
fly,individual
individual,jetpacks
jetpacks,2032
colleague,point
point,view
view,drone
drone,delivery
delivery,already
already,happening
happening,become
become,common
common,2025
colleague,point
point,view
view,earth
earth,day
day,getting
getting,longer
longer,time
time,due
due,orbital
orbital,expansion
colleague,point
point,view
view,microorganism
microorganism,one
one,teaspoon
teaspoon,soil
soil,people
people,planet
colleague,point
point,view
view,7100
7100,island
island,philippine
colleague,point
point,view
view,yellowstone
yellowstone,national
national,park
park,home
home,supervolcano
colleague,point
point,view
view,american
american,industrialist
industrialist,andrew
andrew,carnegie
carnegie,net
net,worth
worth,475
475,million
million,usd
usd,worth
worth,300
300,billion
billion,usd
usd,today
colleague,point
point,view
view,rubik
rubik,cube
cube,best
best,selling
selling,product
product,time
colleague,point
point,view
view,90
90,good
good,shipped
shipped,ocean
ocean,freight
colleague,point
point,view
view,mobile
mobile,phone
phone,use
use,india
india,nearly
nearly,100
colleague,point
point,view
view,business
business,owned
owned,woman
woman,men
men,2045
colleague,point
point,view
view,total
total,number
number,multinational
multinational,company
company,investing
investing,green
green,initiative
initiative,increased
increased,35
35,since
since,2020
colleague,point
point,view
view,car
car,horn
horn,honk
honk,key
key,f
colleague,point
point,view
view,1
1,billion
billion,car
car,currently
currently,use
use,around
around,world
colleague,point
point,view
view,average
average,british
british,driver
driver,spend
spend,around
around,99
99,day
day,life
life,stuck
stuck,traffic
colleague,point
point,view
view,would
would,take
take,le
le,month
month,get
get,moon
moon,car
car,60mph
colleague,point
point,view
view,windshield
windshield,wiper
wiper,invented
invented,1905
colleague,point
point,view
view,highest
highest,total
total,mileage
mileage,clocked
clocked,single
single,car
car,2850000
2850000,million
million,mile
colleague,point
point,view
view,automotive
automotive,industry
industry,employ
employ,9
9,9
9,million
million,american
colleague,point
point,view
view,elvis
elvis,presley
presley,sold
sold,record
record,music
music,band
band,beatles
colleague,point
point,view
view,origin
origin,banjo
banjo,instrument
instrument,begin
begin,africa
colleague,point
point,view
view,vinyl
vinyl,record
record,sale
sale,surpass
surpass,compact
compact,disc
disc,sale
colleague,point
point,view
view,oldest
oldest,surviving
surviving,song
song,around
around,3
3,500
500,year
year,old
colleague,point
point,view
view,recorded
recorded,song
song,history
history,summertime
summertime,written
written,george
george,gershwin
gershwin,dorothy
dorothy,heyward
colleague,point
point,view
view,best
best,selling
selling,single
single,time
time,white
white,christmas
christmas,bing
bing,crosby
colleague,point
point,view
view,60
60,world
world,population
population,access
access,internet
colleague,point
point,view
view,1
1,3
3,people
people,never
never,used
used,internet
colleague,point
point,view
view,watched
watched,summer
summer,olympics
olympics,event
event,past
past,20
20,year
year,gymnastics
colleague,point
point,view
view,badminton
badminton,fastest
fastest,ball
ball,net
net,sport
sport,world
colleague,point
point,view
view,kite
kite,flying
flying,professional
professional,sport
sport,thailand
colleague,point
point,view
view,longest
longest,commercial
commercial,flight
flight,history
history,took
took,around
around,30
30,hour
colleague,point
point,view
view,india
india,train
train,transport
transport,roughly
roughly,23
23,million
million,passenger
passenger,day
colleague,point
point,view
view,biggest
biggest,passenger
passenger,bus
bus,world
world,operates
operates,brazil
colleague,point
point,view
view,one
one,third
third,world
world,airport
airport,located
located,u
colleague,point
point,view
view,london
london,england
england,world
world,oldest
oldest,subway
subway,system
colleague,point
point,view
view,dog
dog,sense
sense,smell
smell,much
much,powerful
powerful,human
colleague,point
point,view
view,reindeer
reindeer,grow
grow,new
new,antler
antler,every
every,year
colleague,point
point,view
view,shark
shark,glow
glow,dark
colleague,point
point,view
view,hummingbird
